source,target,combined_score
IL2,IFNB1,707
IFNG,IFNB1,806
IFNG,IFNB1,806
GAPDH,IFNB1,681
GAPDH,IFNB1,681
IL4,IFNB1,703
IL4,IFNB1,703
IL5,IFNB1,595
IL5,IFNB1,595
NR3C1,IFNB1,918
NR3C1,IFNB1,918
PDGFRA,IFNB1,634
PDGFRA,IFNB1,634
TLR2,IFNB1,779
TLR2,IFNB1,779
PDGFRB,IFNB1,643
PDGFRB,IFNB1,643
EP300,IFNB1,936
EP300,IFNB1,936
IL1A,IFNB1,685
IL1A,IFNB1,685
IL1B,IFNB1,816
IL1B,IFNB1,816
IL7,IFNB1,506
IL7,IFNB1,506
STAT3,IFNB1,636
STAT3,IFNB1,636
ICAM1,IFNB1,564
ICAM1,IFNB1,564
TP53,IFNB1,521
TP53,IFNB1,521
EGFR,IFNB1,814
EGFR,IFNB1,814
ALB,IFNB1,581
ALB,IFNB1,581
IL15,IFNB1,624
IL15,IFNB1,624
IL3,IFNB1,595
IL3,IFNB1,595
CSF2,IFNB1,788
CSF2,IFNB1,788
IL13,IFNB1,610
IL13,IFNB1,610
FOS,IFNB1,948
FOS,IFNB1,948
CXCL8,IFNB1,735
CXCL8,IFNB1,735
CASP3,IFNB1,520
CASP3,IFNB1,520
CD28,IFNB1,505
CD28,IFNB1,505
CSF1,IFNB1,559
CSF1,IFNB1,559
SOCS1,IFNB1,859
SOCS1,IFNB1,859
SOCS3,IFNB1,816
SOCS3,IFNB1,816
PTPN11,IFNB1,929
PTPN11,IFNB1,929
JAK1,IFNB1,966
JAK1,IFNB1,966
FAS,IFNB1,519
FAS,IFNB1,519
CASP8,IFNB1,533
CASP8,IFNB1,533
STAT1,IFNB1,984
STAT1,IFNB1,984
IL6R,IFNB1,721
IL6R,IFNB1,721
CHUK,IFNB1,607
CHUK,IFNB1,607
JUN,IFNB1,963
JUN,IFNB1,963
PTPN1,IFNB1,913
PTPN1,IFNB1,913
TLR4,IFNB1,948
TLR4,IFNB1,948
FOXP3,IFNB1,566
FOXP3,IFNB1,566
CD4,SDC1,736
CD4,SDC1,736
MAPK1,SDC1,913
MAPK1,SDC1,913
TGFB1,SDC1,918
TGFB1,SDC1,918
HGF,SDC1,997
HGF,SDC1,997
CCND1,SDC1,650
CCND1,SDC1,650
IL4,SDC1,562
IL4,SDC1,562
FGF23,SDC1,905
FGF23,SDC1,905
THBS1,SDC1,974
THBS1,SDC1,974
CDH1,SDC1,527
CDH1,SDC1,527
MAPK3,SDC1,932
MAPK3,SDC1,932
EP300,SDC1,577
EP300,SDC1,577
FGF2,SDC1,997
FGF2,SDC1,997
TP53,SDC1,621
TP53,SDC1,621
ERBB2,SDC1,741
ERBB2,SDC1,741
EGFR,SDC1,737
EGFR,SDC1,737
APP,SDC1,508
APP,SDC1,508
KIT,SDC1,594
KIT,SDC1,594
FGFR4,SDC1,910
FGFR4,SDC1,910
WNT1,SDC1,847
WNT1,SDC1,847
FGF19,SDC1,911
FGF19,SDC1,911
ALB,SDC1,602
ALB,SDC1,602
ANXA5,SDC1,594
ANXA5,SDC1,594
IGF1,SDC1,719
IGF1,SDC1,719
CXCL8,SDC1,843
CXCL8,SDC1,843
PRKACA,SDC1,900
PRKACA,SDC1,900
CD34,SDC1,565
CD34,SDC1,565
MET,SDC1,942
MET,SDC1,942
CD28,SDC1,509
CD28,SDC1,509
FGFR3,SDC1,942
FGFR3,SDC1,942
FN1,SDC1,997
FN1,SDC1,997
FAS,SDC1,637
FAS,SDC1,637
NF1,SDC1,962
NF1,SDC1,962
EPHA2,SDC1,510
EPHA2,SDC1,510
MMP9,SDC1,984
MMP9,SDC1,984
SRC,SDC1,544
SRC,SDC1,544
TLR4,SDC1,536
TLR4,SDC1,536
FOXP3,SDC1,571
FOXP3,SDC1,571
CTTN,SDC1,623
CTTN,SDC1,623
MAPK1,IL6ST,926
MAPK1,IL6ST,926
PIK3R2,IL6ST,638
PIK3R2,IL6ST,638
CSF3,IL6ST,675
CSF3,IL6ST,675
IL2,IL6ST,711
IL2,IL6ST,711
IFNG,IL6ST,700
IFNG,IL6ST,700
IL4,IL6ST,712
IL4,IL6ST,712
IL5,IL6ST,673
IL5,IL6ST,673
LIF,IL6ST,997
LIF,IL6ST,997
EPO,IL6ST,627
EPO,IL6ST,627
PIK3R3,IL6ST,606
PIK3R3,IL6ST,606
GAB1,IL6ST,927
GAB1,IL6ST,927
MAPK3,IL6ST,923
MAPK3,IL6ST,923
IL7,IL6ST,673
IL7,IL6ST,673
PIK3CA,IL6ST,687
PIK3CA,IL6ST,687
CBL,IL6ST,617
CBL,IL6ST,617
STAT3,IL6ST,986
STAT3,IL6ST,986
EGF,IL6ST,682
EGF,IL6ST,682
ERBB2,IL6ST,557
ERBB2,IL6ST,557
IFNA1,IL6ST,670
IFNA1,IL6ST,670
IL15,IL6ST,708
IL15,IL6ST,708
IL3,IL6ST,730
IL3,IL6ST,730
CSF2,IL6ST,691
CSF2,IL6ST,691
MAP2K1,IL6ST,906
MAP2K1,IL6ST,906
IL13,IL6ST,710
IL13,IL6ST,710
LEP,IL6ST,693
LEP,IL6ST,693
SOCS3,IL6ST,993
SOCS3,IL6ST,993
PDGFB,IL6ST,620
PDGFB,IL6ST,620
PTPN11,IL6ST,997
PTPN11,IL6ST,997
STAT5A,IL6ST,928
STAT5A,IL6ST,928
JAK1,IL6ST,998
JAK1,IL6ST,998
PDGFA,IL6ST,625
PDGFA,IL6ST,625
STAT1,IL6ST,985
STAT1,IL6ST,985
GAB2,IL6ST,900
GAB2,IL6ST,900
IL6R,IL6ST,994
IL6R,IL6ST,994
PIK3CD,IL6ST,612
PIK3CD,IL6ST,612
FOXO1,IL6ST,912
FOXO1,IL6ST,912
IFNB1,IL6ST,671
IFNB1,IL6ST,671
CD4,CD274,988
CD4,CD274,988
CSK,CD274,613
CSK,CD274,613
CSF3,CD274,508
CSF3,CD274,508
CCL2,CD274,624
CCL2,CD274,624
IL2,CD274,802
IL2,CD274,802
IFNG,CD274,787
IFNG,CD274,787
IL4,CD274,691
IL4,CD274,691
KRAS,CD274,683
KRAS,CD274,683
TLR2,CD274,554
TLR2,CD274,554
IL1B,CD274,683
IL1B,CD274,683
EPCAM,CD274,561
EPCAM,CD274,561
IL7,CD274,611
IL7,CD274,611
KDR,CD274,576
KDR,CD274,576
PIK3CA,CD274,610
PIK3CA,CD274,610
STAT3,CD274,705
STAT3,CD274,705
ICAM1,CD274,596
ICAM1,CD274,596
ZAP70,CD274,512
ZAP70,CD274,512
TP53,CD274,682
TP53,CD274,682
ERBB2,CD274,720
ERBB2,CD274,720
EGFR,CD274,769
EGFR,CD274,769
IFNA1,CD274,654
IFNA1,CD274,654
ATM,CD274,530
ATM,CD274,530
KIT,CD274,557
KIT,CD274,557
ALB,CD274,604
ALB,CD274,604
ANXA5,CD274,542
ANXA5,CD274,542
IL15,CD274,681
IL15,CD274,681
CSF2,CD274,736
CSF2,CD274,736
IL13,CD274,566
IL13,CD274,566
CXCL8,CD274,617
CXCL8,CD274,617
CD34,CD274,504
CD34,CD274,504
MET,CD274,557
MET,CD274,557
CD28,CD274,925
CD28,CD274,925
CSF1,CD274,605
CSF1,CD274,605
SOCS1,CD274,501
SOCS1,CD274,501
LCK,CD274,751
LCK,CD274,751
PTPN11,CD274,974
PTPN11,CD274,974
JAK1,CD274,561
JAK1,CD274,561
CTNNB1,CD274,528
CTNNB1,CD274,528
RET,CD274,503
RET,CD274,503
FAS,CD274,520
FAS,CD274,520
STAT1,CD274,744
STAT1,CD274,744
MTOR,CD274,637
MTOR,CD274,637
CD247,CD274,960
CD247,CD274,960
PTGS2,CD274,511
PTGS2,CD274,511
NRAS,CD274,517
NRAS,CD274,517
PTEN,CD274,659
PTEN,CD274,659
TLR4,CD274,608
TLR4,CD274,608
FOXP3,CD274,865
FOXP3,CD274,865
IFNB1,CD274,580
IFNB1,CD274,580
CD4,JAK2,617
CD4,JAK2,617
GNA11,JAK2,530
GNA11,JAK2,530
TNFRSF1A,JAK2,913
TNFRSF1A,JAK2,913
MAPK1,JAK2,929
MAPK1,JAK2,929
NFKBIA,JAK2,968
NFKBIA,JAK2,968
EPOR,JAK2,999
EPOR,JAK2,999
PIK3R2,JAK2,850
PIK3R2,JAK2,850
CSF3,JAK2,831
CSF3,JAK2,831
CCL2,JAK2,531
CCL2,JAK2,531
IL2,JAK2,830
IL2,JAK2,830
CCND1,JAK2,964
CCND1,JAK2,964
CDKN1B,JAK2,958
CDKN1B,JAK2,958
IFNG,JAK2,967
IFNG,JAK2,967
GAPDH,JAK2,618
GAPDH,JAK2,618
HBEGF,JAK2,922
HBEGF,JAK2,922
IL4,JAK2,954
IL4,JAK2,954
IL5,JAK2,949
IL5,JAK2,949
PLCG1,JAK2,960
PLCG1,JAK2,960
LIF,JAK2,801
LIF,JAK2,801
RAF1,JAK2,744
RAF1,JAK2,744
EPO,JAK2,983
EPO,JAK2,983
KRAS,JAK2,965
KRAS,JAK2,965
PDGFRA,JAK2,867
PDGFRA,JAK2,867
CDK4,JAK2,926
CDK4,JAK2,926
PDGFRB,JAK2,947
PDGFRB,JAK2,947
PIK3R3,JAK2,852
PIK3R3,JAK2,852
GAB1,JAK2,921
GAB1,JAK2,921
MAPK3,JAK2,937
MAPK3,JAK2,937
IL1B,JAK2,963
IL1B,JAK2,963
IL7,JAK2,802
IL7,JAK2,802
KDR,JAK2,866
KDR,JAK2,866
PIK3CA,JAK2,967
PIK3CA,JAK2,967
CBL,JAK2,971
CBL,JAK2,971
STAT3,JAK2,999
STAT3,JAK2,999
EGF,JAK2,586
EGF,JAK2,586
ERBB3,JAK2,942
ERBB3,JAK2,942
PXN,JAK2,929
PXN,JAK2,929
TP53,JAK2,692
TP53,JAK2,692
ERBB2,JAK2,953
ERBB2,JAK2,953
EGFR,JAK2,974
EGFR,JAK2,974
IFNA1,JAK2,834
IFNA1,JAK2,834
ATM,JAK2,521
ATM,JAK2,521
GNAQ,JAK2,531
GNAQ,JAK2,531
KIT,JAK2,965
KIT,JAK2,965
STAT5B,JAK2,999
STAT5B,JAK2,999
HPGDS,JAK2,709
HPGDS,JAK2,709
ALB,JAK2,556
ALB,JAK2,556
ANXA5,JAK2,569
ANXA5,JAK2,569
IL15,JAK2,693
IL15,JAK2,693
IL3,JAK2,966
IL3,JAK2,966
CSF2,JAK2,961
CSF2,JAK2,961
NPM1,JAK2,661
NPM1,JAK2,661
STAT6,JAK2,985
STAT6,JAK2,985
MAP2K1,JAK2,665
MAP2K1,JAK2,665
BCL2L1,JAK2,707
BCL2L1,JAK2,707
IGF1,JAK2,608
IGF1,JAK2,608
HSPA4,JAK2,719
HSPA4,JAK2,719
INSR,JAK2,554
INSR,JAK2,554
IRS1,JAK2,999
IRS1,JAK2,999
IL13,JAK2,793
IL13,JAK2,793
FOS,JAK2,520
FOS,JAK2,520
CXCL8,JAK2,563
CXCL8,JAK2,563
PRKACA,JAK2,909
PRKACA,JAK2,909
CD34,JAK2,615
CD34,JAK2,615
CASP3,JAK2,653
CASP3,JAK2,653
LEP,JAK2,980
LEP,JAK2,980
MET,JAK2,843
MET,JAK2,843
EZH2,JAK2,741
EZH2,JAK2,741
SOCS1,JAK2,999
SOCS1,JAK2,999
SOCS3,JAK2,999
SOCS3,JAK2,999
PDGFB,JAK2,916
PDGFB,JAK2,916
HSP90AA1,JAK2,942
HSP90AA1,JAK2,942
LCK,JAK2,916
LCK,JAK2,916
CAV1,JAK2,847
CAV1,JAK2,847
FGFR3,JAK2,848
FGFR3,JAK2,848
PTPN11,JAK2,999
PTPN11,JAK2,999
PTK2,JAK2,958
PTK2,JAK2,958
STAT5A,JAK2,999
STAT5A,JAK2,999
SMAD4,JAK2,506
SMAD4,JAK2,506
ERBB4,JAK2,926
ERBB4,JAK2,926
JAK1,JAK2,933
JAK1,JAK2,933
CTNNB1,JAK2,639
CTNNB1,JAK2,639
CRKL,JAK2,935
CRKL,JAK2,935
FYN,JAK2,730
FYN,JAK2,730
NF1,JAK2,562
NF1,JAK2,562
PIK3CG,JAK2,990
PIK3CG,JAK2,990
STAT1,JAK2,999
STAT1,JAK2,999
MTOR,JAK2,596
MTOR,JAK2,596
GAB2,JAK2,939
GAB2,JAK2,939
PTGS2,JAK2,502
PTGS2,JAK2,502
IL6R,JAK2,958
IL6R,JAK2,958
MCL1,JAK2,624
MCL1,JAK2,624
NRAS,JAK2,965
NRAS,JAK2,965
JUN,JAK2,649
JUN,JAK2,649
HSP90AB1,JAK2,725
HSP90AB1,JAK2,725
PTPN1,JAK2,997
PTPN1,JAK2,997
PTEN,JAK2,740
PTEN,JAK2,740
MMP9,JAK2,532
MMP9,JAK2,532
YWHAB,JAK2,916
YWHAB,JAK2,916
SRC,JAK2,956
SRC,JAK2,956
TLR4,JAK2,642
TLR4,JAK2,642
IRS2,JAK2,980
IRS2,JAK2,980
PIK3CD,JAK2,857
PIK3CD,JAK2,857
EDN1,JAK2,928
EDN1,JAK2,928
IFNB1,JAK2,800
IFNB1,JAK2,800
IL6ST,JAK2,989
IL6ST,JAK2,989
CD274,JAK2,637
CD274,JAK2,637
CD4,ALK,529
CD4,ALK,529
GNA11,ALK,610
GNA11,ALK,610
MAPK1,ALK,571
MAPK1,ALK,571
PIK3R2,ALK,673
PIK3R2,ALK,673
HGF,ALK,529
HGF,ALK,529
CCND1,ALK,528
CCND1,ALK,528
PLCG1,ALK,979
PLCG1,ALK,979
KRAS,ALK,978
KRAS,ALK,978
MDM2,ALK,525
MDM2,ALK,525
SMAD2,ALK,628
SMAD2,ALK,628
PIK3R3,ALK,661
PIK3R3,ALK,661
GAB1,ALK,649
GAB1,ALK,649
MAPK3,ALK,564
MAPK3,ALK,564
PIK3CA,ALK,954
PIK3CA,ALK,954
STAT3,ALK,740
STAT3,ALK,740
EGF,ALK,536
EGF,ALK,536
ERBB3,ALK,571
ERBB3,ALK,571
TP53,ALK,714
TP53,ALK,714
ERBB2,ALK,626
ERBB2,ALK,626
EGFR,ALK,588
EGFR,ALK,588
ATM,ALK,531
ATM,ALK,531
FBXW7,ALK,582
FBXW7,ALK,582
GNAQ,ALK,576
GNAQ,ALK,576
KIT,ALK,576
KIT,ALK,576
ALB,ALK,511
ALB,ALK,511
NPM1,ALK,991
NPM1,ALK,991
IRS1,ALK,837
IRS1,ALK,837
TERT,ALK,521
TERT,ALK,521
CD34,ALK,523
CD34,ALK,523
MET,ALK,509
MET,ALK,509
HSP90AA1,ALK,871
HSP90AA1,ALK,871
PTPN11,ALK,733
PTPN11,ALK,733
SMAD4,ALK,731
SMAD4,ALK,731
ERBB4,ALK,519
ERBB4,ALK,519
JAK1,ALK,837
JAK1,ALK,837
CTNNB1,ALK,721
CTNNB1,ALK,721
RET,ALK,612
RET,ALK,612
NF1,ALK,810
NF1,ALK,810
TGFBR2,ALK,667
TGFBR2,ALK,667
MTOR,ALK,548
MTOR,ALK,548
NRAS,ALK,926
NRAS,ALK,926
HSP90AB1,ALK,665
HSP90AB1,ALK,665
PTEN,ALK,710
PTEN,ALK,710
PIK3CD,ALK,840
PIK3CD,ALK,840
BMP2,ALK,506
BMP2,ALK,506
CD274,ALK,758
CD274,ALK,758
JAK2,ALK,889
JAK2,ALK,889
PLEK,DNM2,619
PLEK,DNM2,619
CDH1,DNM2,933
CDH1,DNM2,933
PDGFRB,DNM2,903
PDGFRB,DNM2,903
KDR,DNM2,960
KDR,DNM2,960
CBL,DNM2,946
CBL,DNM2,946
ERBB2,DNM2,594
ERBB2,DNM2,594
EGFR,DNM2,584
EGFR,DNM2,584
TJP1,DNM2,502
TJP1,DNM2,502
HPGDS,DNM2,592
HPGDS,DNM2,592
ARF6,DNM2,762
ARF6,DNM2,762
LRRK2,DNM2,557
LRRK2,DNM2,557
CTNNA1,DNM2,909
CTNNA1,DNM2,909
FOS,DNM2,682
FOS,DNM2,682
PDGFB,DNM2,900
PDGFB,DNM2,900
CAV1,DNM2,993
CAV1,DNM2,993
PTPN11,DNM2,533
PTPN11,DNM2,533
PTK2,DNM2,768
PTK2,DNM2,768
CTNNB1,DNM2,959
CTNNB1,DNM2,959
TFRC,DNM2,793
TFRC,DNM2,793
NGF,DNM2,913
NGF,DNM2,913
EPS15,DNM2,894
EPS15,DNM2,894
SRC,DNM2,987
SRC,DNM2,987
TLR4,DNM2,909
TLR4,DNM2,909
CTTN,DNM2,997
CTTN,DNM2,997
MAPK1,AKT2,887
MAPK1,AKT2,887
PIK3R2,AKT2,886
PIK3R2,AKT2,886
CCND1,AKT2,532
CCND1,AKT2,532
CDKN1B,AKT2,939
CDKN1B,AKT2,939
GAPDH,AKT2,685
GAPDH,AKT2,685
MAPK14,AKT2,763
MAPK14,AKT2,763
PLEK,AKT2,706
PLEK,AKT2,706
SNAI1,AKT2,652
SNAI1,AKT2,652
RAC2,AKT2,781
RAC2,AKT2,781
RAF1,AKT2,842
RAF1,AKT2,842
KRAS,AKT2,670
KRAS,AKT2,670
MDM2,AKT2,949
MDM2,AKT2,949
PIK3R3,AKT2,861
PIK3R3,AKT2,861
MAPK3,AKT2,890
MAPK3,AKT2,890
AKT3,AKT2,813
AKT3,AKT2,813
PIK3CA,AKT2,938
PIK3CA,AKT2,938
STAT3,AKT2,519
STAT3,AKT2,519
ERBB3,AKT2,578
ERBB3,AKT2,578
TP53,AKT2,960
TP53,AKT2,960
PPARG,AKT2,528
PPARG,AKT2,528
WNT1,AKT2,522
WNT1,AKT2,522
BCL2L1,AKT2,881
BCL2L1,AKT2,881
IGF1,AKT2,628
IGF1,AKT2,628
INSR,AKT2,937
INSR,AKT2,937
IRS1,AKT2,823
IRS1,AKT2,823
CASP3,AKT2,666
CASP3,AKT2,666
PPP2R1A,AKT2,933
PPP2R1A,AKT2,933
CD28,AKT2,692
CD28,AKT2,692
CASP9,AKT2,941
CASP9,AKT2,941
HSP90AA1,AKT2,930
HSP90AA1,AKT2,930
LCK,AKT2,732
LCK,AKT2,732
SMAD4,AKT2,559
SMAD4,AKT2,559
CTNNB1,AKT2,972
CTNNB1,AKT2,972
FYN,AKT2,758
FYN,AKT2,758
RAC1,AKT2,744
RAC1,AKT2,744
PIK3CG,AKT2,940
PIK3CG,AKT2,940
MTOR,AKT2,979
MTOR,AKT2,979
CHUK,AKT2,929
CHUK,AKT2,929
JUN,AKT2,904
JUN,AKT2,904
HSP90AB1,AKT2,842
HSP90AB1,AKT2,842
PTEN,AKT2,932
PTEN,AKT2,932
SRC,AKT2,793
SRC,AKT2,793
IRS2,AKT2,759
IRS2,AKT2,759
PIK3CD,AKT2,897
PIK3CD,AKT2,897
PRKCZ,AKT2,862
PRKCZ,AKT2,862
FOXO1,AKT2,969
FOXO1,AKT2,969
CD4,GRB2,538
CD4,GRB2,538
TNFRSF1A,GRB2,851
TNFRSF1A,GRB2,851
FGF4,GRB2,651
FGF4,GRB2,651
NGFR,GRB2,942
NGFR,GRB2,942
MAPK1,GRB2,986
MAPK1,GRB2,986
CSK,GRB2,956
CSK,GRB2,956
EPOR,GRB2,995
EPOR,GRB2,995
PIK3R2,GRB2,876
PIK3R2,GRB2,876
HGF,GRB2,963
HGF,GRB2,963
IL2,GRB2,945
IL2,GRB2,945
CDKN1B,GRB2,897
CDKN1B,GRB2,897
GAPDH,GRB2,505
GAPDH,GRB2,505
MAPK14,GRB2,587
MAPK14,GRB2,587
HBEGF,GRB2,935
HBEGF,GRB2,935
IL4,GRB2,930
IL4,GRB2,930
IL5,GRB2,915
IL5,GRB2,915
PLEK,GRB2,615
PLEK,GRB2,615
FGF23,GRB2,559
FGF23,GRB2,559
PLCG1,GRB2,997
PLCG1,GRB2,997
EREG,GRB2,653
EREG,GRB2,653
RAC2,GRB2,553
RAC2,GRB2,553
LIF,GRB2,915
LIF,GRB2,915
RAF1,GRB2,846
RAF1,GRB2,846
EPO,GRB2,929
EPO,GRB2,929
KRAS,GRB2,990
KRAS,GRB2,990
PDGFRA,GRB2,965
PDGFRA,GRB2,965
CDH1,GRB2,558
CDH1,GRB2,558
PDGFRB,GRB2,994
PDGFRB,GRB2,994
FLT4,GRB2,981
FLT4,GRB2,981
PIK3R3,GRB2,691
PIK3R3,GRB2,691
GAB1,GRB2,999
GAB1,GRB2,999
MAPK3,GRB2,998
MAPK3,GRB2,998
AKT3,GRB2,586
AKT3,GRB2,586
KDR,GRB2,995
KDR,GRB2,995
PIK3CA,GRB2,984
PIK3CA,GRB2,984
CBL,GRB2,999
CBL,GRB2,999
FGF2,GRB2,792
FGF2,GRB2,792
STAT3,GRB2,970
STAT3,GRB2,970
FGF10,GRB2,598
FGF10,GRB2,598
ZAP70,GRB2,703
ZAP70,GRB2,703
EGF,GRB2,998
EGF,GRB2,998
ERBB3,GRB2,999
ERBB3,GRB2,999
PXN,GRB2,995
PXN,GRB2,995
FGF7,GRB2,632
FGF7,GRB2,632
TP53,GRB2,569
TP53,GRB2,569
ERBB2,GRB2,999
ERBB2,GRB2,999
RPS27A,GRB2,677
RPS27A,GRB2,677
EGFR,GRB2,999
EGFR,GRB2,999
NTRK2,GRB2,957
NTRK2,GRB2,957
PAK1,GRB2,860
PAK1,GRB2,860
FLT1,GRB2,965
FLT1,GRB2,965
APP,GRB2,988
APP,GRB2,988
KIT,GRB2,999
KIT,GRB2,999
FGFR4,GRB2,925
FGFR4,GRB2,925
STAT5B,GRB2,772
STAT5B,GRB2,772
FGF19,GRB2,585
FGF19,GRB2,585
HPGDS,GRB2,939
HPGDS,GRB2,939
TGFA,GRB2,579
TGFA,GRB2,579
IL15,GRB2,691
IL15,GRB2,691
IL3,GRB2,954
IL3,GRB2,954
CSF2,GRB2,926
CSF2,GRB2,926
NPM1,GRB2,799
NPM1,GRB2,799
ARF6,GRB2,727
ARF6,GRB2,727
CRK,GRB2,941
CRK,GRB2,941
MAP2K1,GRB2,977
MAP2K1,GRB2,977
IGF1,GRB2,993
IGF1,GRB2,993
INSR,GRB2,970
INSR,GRB2,970
UBB,GRB2,615
UBB,GRB2,615
IRS1,GRB2,999
IRS1,GRB2,999
FOS,GRB2,520
FOS,GRB2,520
MET,GRB2,999
MET,GRB2,999
FGF8,GRB2,597
FGF8,GRB2,597
HSPA5,GRB2,663
HSPA5,GRB2,663
PPP2R1A,GRB2,615
PPP2R1A,GRB2,615
CD28,GRB2,999
CD28,GRB2,999
SOCS1,GRB2,990
SOCS1,GRB2,990
SOCS3,GRB2,548
SOCS3,GRB2,548
PDGFB,GRB2,921
PDGFB,GRB2,921
HGS,GRB2,944
HGS,GRB2,944
FGF3,GRB2,591
FGF3,GRB2,591
HSP90AA1,GRB2,819
HSP90AA1,GRB2,819
LCK,GRB2,945
LCK,GRB2,945
CAV1,GRB2,948
CAV1,GRB2,948
FGFR3,GRB2,981
FGFR3,GRB2,981
PTPN11,GRB2,996
PTPN11,GRB2,996
PTK2,GRB2,999
PTK2,GRB2,999
STAT5A,GRB2,786
STAT5A,GRB2,786
ERBB4,GRB2,999
ERBB4,GRB2,999
JAK1,GRB2,984
JAK1,GRB2,984
CTNNB1,GRB2,579
CTNNB1,GRB2,579
ANXA2,GRB2,740
ANXA2,GRB2,740
CRKL,GRB2,948
CRKL,GRB2,948
PDGFA,GRB2,916
PDGFA,GRB2,916
FYN,GRB2,961
FYN,GRB2,961
FN1,GRB2,822
FN1,GRB2,822
RET,GRB2,997
RET,GRB2,997
RAC1,GRB2,813
RAC1,GRB2,813
EPHA2,GRB2,988
EPHA2,GRB2,988
TGFBR2,GRB2,764
TGFBR2,GRB2,764
PIK3CG,GRB2,601
PIK3CG,GRB2,601
MTOR,GRB2,952
MTOR,GRB2,952
CD247,GRB2,637
CD247,GRB2,637
GAB2,GRB2,999
GAB2,GRB2,999
EZR,GRB2,698
EZR,GRB2,698
IL6R,GRB2,913
IL6R,GRB2,913
NGF,GRB2,960
NGF,GRB2,960
NRAS,GRB2,976
NRAS,GRB2,976
FLNA,GRB2,567
FLNA,GRB2,567
JUN,GRB2,608
JUN,GRB2,608
HSP90AB1,GRB2,514
HSP90AB1,GRB2,514
PTPN1,GRB2,999
PTPN1,GRB2,999
EPS15,GRB2,986
EPS15,GRB2,986
PTEN,GRB2,958
PTEN,GRB2,958
ABL1,GRB2,990
ABL1,GRB2,990
YWHAB,GRB2,537
YWHAB,GRB2,537
SRC,GRB2,984
SRC,GRB2,984
SYK,GRB2,997
SYK,GRB2,997
IRS2,GRB2,999
IRS2,GRB2,999
CTTN,GRB2,869
CTTN,GRB2,869
PIK3CD,GRB2,731
PIK3CD,GRB2,731
PRKCZ,GRB2,927
PRKCZ,GRB2,927
IL6ST,GRB2,931
IL6ST,GRB2,931
JAK2,GRB2,999
JAK2,GRB2,999
ALK,GRB2,982
ALK,GRB2,982
DNM2,GRB2,999
DNM2,GRB2,999
AKT2,GRB2,631
AKT2,GRB2,631
CD4,BCL2L11,595
CD4,BCL2L11,595
TNFRSF1A,BCL2L11,507
TNFRSF1A,BCL2L11,507
NGFR,BCL2L11,695
NGFR,BCL2L11,695
VCL,BCL2L11,692
VCL,BCL2L11,692
MAPK1,BCL2L11,904
MAPK1,BCL2L11,904
CSK,BCL2L11,656
CSK,BCL2L11,656
IL2,BCL2L11,531
IL2,BCL2L11,531
CCND1,BCL2L11,642
CCND1,BCL2L11,642
CDKN1B,BCL2L11,616
CDKN1B,BCL2L11,616
GAPDH,BCL2L11,616
GAPDH,BCL2L11,616
RAF1,BCL2L11,948
RAF1,BCL2L11,948
KRAS,BCL2L11,541
KRAS,BCL2L11,541
CCNB1,BCL2L11,589
CCNB1,BCL2L11,589
CDK4,BCL2L11,523
CDK4,BCL2L11,523
MDM2,BCL2L11,566
MDM2,BCL2L11,566
MAPK3,BCL2L11,940
MAPK3,BCL2L11,940
EP300,BCL2L11,936
EP300,BCL2L11,936
IL7,BCL2L11,514
IL7,BCL2L11,514
CBL,BCL2L11,567
CBL,BCL2L11,567
STAT3,BCL2L11,597
STAT3,BCL2L11,597
IQGAP1,BCL2L11,622
IQGAP1,BCL2L11,622
TP53,BCL2L11,741
TP53,BCL2L11,741
ERBB2,BCL2L11,543
ERBB2,BCL2L11,543
EGFR,BCL2L11,636
EGFR,BCL2L11,636
STAT5B,BCL2L11,519
STAT5B,BCL2L11,519
ANXA5,BCL2L11,750
ANXA5,BCL2L11,750
MAP2K1,BCL2L11,814
MAP2K1,BCL2L11,814
BCL2L1,BCL2L11,999
BCL2L1,BCL2L11,999
HSPA4,BCL2L11,631
HSPA4,BCL2L11,631
CYCS,BCL2L11,825
CYCS,BCL2L11,825
CASP3,BCL2L11,983
CASP3,BCL2L11,983
HSPA5,BCL2L11,559
HSPA5,BCL2L11,559
CASP9,BCL2L11,823
CASP9,BCL2L11,823
SMAD3,BCL2L11,933
SMAD3,BCL2L11,933
HSP90AA1,BCL2L11,501
HSP90AA1,BCL2L11,501
STAT5A,BCL2L11,523
STAT5A,BCL2L11,523
SMAD4,BCL2L11,936
SMAD4,BCL2L11,936
CTNNB1,BCL2L11,524
CTNNB1,BCL2L11,524
FN1,BCL2L11,734
FN1,BCL2L11,734
FAS,BCL2L11,566
FAS,BCL2L11,566
RAC1,BCL2L11,679
RAC1,BCL2L11,679
CASP8,BCL2L11,783
CASP8,BCL2L11,783
MTOR,BCL2L11,557
MTOR,BCL2L11,557
BECN1,BCL2L11,974
BECN1,BCL2L11,974
MCL1,BCL2L11,999
MCL1,BCL2L11,999
NGF,BCL2L11,781
NGF,BCL2L11,781
XIAP,BCL2L11,729
XIAP,BCL2L11,729
JUN,BCL2L11,854
JUN,BCL2L11,854
PTEN,BCL2L11,686
PTEN,BCL2L11,686
SRC,BCL2L11,820
SRC,BCL2L11,820
FOXO1,BCL2L11,976
FOXO1,BCL2L11,976
JAK2,BCL2L11,937
JAK2,BCL2L11,937
